date,Automotive products,Basic metals,Business supplies,Chemical,Chemical materials,Chemical products,Clothing,Commercial energy products,Construction supplies,Consumer energy products,Consumer goods,Consumer parts,Durable consumer goods,Durable goods materials,Durable manufacturing,ENS,Electric and gas utilities,Energy materials,Equipment parts,"Equipment, total","Food, beverage, and tobacco",Foods and tobacco,Industrial equipment,Information processing and related equipment,Manufacturing,Materials,Mining,Motor vehicles and parts,Nondurable consumer goods,Nondurable goods materials,Nondurable manufacturing,Nonindustrial supplies,Oil and gas well drilling and manufactured homes,Paper materials,Paper products,Textile materials,Total index,Transit equipment,Non-energy materials
2020-05-01,-1.0855776504954011,-0.5757226183744261,-1.66025533472037,-0.6751040263249756,-0.44109966207531764,-0.19679771731123732,-0.0537993375649093,-0.44394008657840955,-0.596819585118331,-0.3489442719847619,-3.7229784173058147,-0.9639077379743539,-1.7987061978233094,-3.5458388496743702,-8.423163658441755,-4.9110332352116295,-0.7048710601680668,-2.6302710225028245,-0.7379279439441758,-2.6433990531307727,-0.40618579332316784,-0.33661329412469193,-0.5684090392122588,-0.13864382431448682,-12.662216596484262,-7.212462626358144,-2.1929015760192168,-1.7596915313152603,-1.3754997171999679,-0.8417828370024011,-3.48035887900622,-2.267634182080857,-0.19431868541125155,-0.11313401754325506,-0.22318198019823143,-0.07367740669162301,-16.047738104539413,-0.608261554243165,-4.582191603855319
2020-06-01,-0.5065610461859105,-0.49131971203375385,-1.1627900265101978,-0.5199901138178933,-0.33303297669757703,-0.16892565193758413,-0.04161289109118471,-0.2802587593918242,-0.5125658050316328,-0.2769514566464826,-1.5875784202718177,-0.5953946126948982,-0.6569517587429323,-2.4371361818344446,-5.066473659671806,-3.6655407926264907,-0.02032328659662729,-1.9878226458032051,-0.663815790702836,-1.99028278745818,-0.14679603494623542,-0.14877158682962185,-0.45384366130760984,-0.03097845746663702,-7.9524116116180465,-5.115868072036514,-1.9539272692707952,-1.140986682266359,-0.9269343629490532,-0.5808927566136858,-2.495751832508382,-1.6752580051683106,-0.17943204965371806,-0.07480246687669652,-0.18077996048252903,-0.05621911994960851,-10.586501103106272,-0.5446487210392393,-3.1280454262333093
2020-07-01,0.582407758196319,-0.37241268879400896,-0.8389441584731349,-0.38333744418013016,-0.2535369117578719,-0.17506511913867162,-0.040902998944271705,-0.2452385667677864,-0.3752461063065394,-0.20189299737609337,-0.11687701362441061,-0.2095680119991586,0.49765497854418284,-1.6791856295423693,-2.724578356754626,-2.7092999536313895,0.05384918848066665,-1.5169543897570876,-0.5923347875425545,-1.4937106570462677,0.11565115556685128,0.11339576069868017,-0.3863973935718496,-0.018424097017371275,-4.789914266384735,-3.716213336477985,-1.5961699389053026,0.3416067474806488,-0.5805617581200472,-0.4587879740940554,-1.8082834437948154,-1.2155892965851218,-0.17190630462469159,-0.10770171231881336,-0.16417314125420301,-0.033235911443170146,-6.783727842575615,-0.3868983642420325,-2.199258946720897
2020-08-01,0.3710442030594032,-0.3203548470822076,-0.742972071442396,-0.30561056304271517,-0.24554816563293827,-0.13766556813499473,-0.028287891355272324,-0.27416231289324744,-0.3135050336070208,-0.26593386808305763,0.03346878188267782,-0.1759898645664353,0.35454088685405083,-1.4964714848273823,-2.5788700135563505,-2.44578313284498,-0.11242773569514032,-1.8517441293600663,-0.5425565508977406,-1.3868554571757867,0.37118643249322003,0.32391853522534425,-0.3403997379014224,0.020747893047525855,-4.108683588800006,-3.8486234029219646,-1.8025592972981792,0.020760303091261624,-0.3153658771813937,-0.3950018264500312,-1.3848201285002013,-1.0589276756691934,-0.16828309850096865,-0.12723137688802694,-0.12028200958251929,-0.027188498827497142,-6.512241935326724,-0.36146111653071905,-1.9968792735618983
2020-09-01,0.37996010407632236,-0.32472452732661905,-0.6339856006519244,-0.24759282190391116,-0.2067763119696754,-0.08439356091924215,-0.028812219520681196,-0.2790865304337075,-0.2668787794130867,-0.3280888453809327,-0.12299256986364115,-0.10350851353607061,0.3848688728551882,-1.244610066103263,-2.105036367744666,-2.1699696554089947,-0.4790319577826379,-1.9879320303097083,-0.42586031800534524,-1.2653337597127257,0.17268743954572247,0.10474578954231506,-0.2592018399814144,-0.14194741260563645,-3.443748421989925,-3.6866442180612586,-1.8448296314643968,0.16777354878581774,-0.489523164715247,-0.3027871777580976,-1.260365987232082,-0.904635895696269,-0.16444649085857319,-0.09867753590639229,-0.09318035625927767,-0.005749415272810042,-6.183376999178824,-0.3072617668269869,-1.6987121877515503
2020-10-01,0.5967154278786241,-0.1854211564280593,-0.35960268115531896,-0.008956092990885737,0.018166257577935493,-0.10722268547938642,-0.018826842362691318,-0.24129132308634071,-0.1138010340587812,-0.3501133954253517,0.1385564089521859,0.03894642075704629,0.6930035350608492,-0.771425023610076,-1.2549224710232039,-1.6319871408680158,-0.2506161637289996,-1.9601040623023127,-0.36020784698208125,-1.153669439264032,0.10095077259838083,0.0721276133141353,-0.28049798891218836,-0.13135746003016593,-2.0048706845385555,-2.952475149480754,-1.934751171708912,0.5228020999482885,-0.4888805684524547,-0.03358637116818402,-0.7285078221328312,-0.47831770160398374,-0.15781326359590817,-0.06883763330692018,-0.052619798118478535,-0.006930162276880068,-4.622589423038992,-0.2786213237721941,-0.9923710871784415
2020-11-01,0.21166123630094857,-0.14983546815004922,-0.3849014773616587,0.11285830882238553,0.15872713217335352,-0.06335691233514351,-0.018353840399719937,-0.253016522901784,-0.08720954538638315,-0.5682675781599142,-0.29432405350306123,-0.17473499685151764,0.29898071241721896,-0.8367123040272091,-1.6994701550889515,-1.6752278438654096,-0.7417261063874109,-1.7797370874523406,-0.30619284137741126,-1.1954215083885957,0.22059482071713188,0.18816715331547537,-0.2813728009887265,-0.12564643730270983,-2.225615879769605,-2.6636194516936396,-1.6100524912514576,-0.16374992322751525,-0.5815339316113602,0.07966959776223378,-0.4780653035006952,-0.47980633547681395,-0.1468091082230341,-0.06553444059650873,-0.046624388518757665,-0.023825025491500552,-4.763138016618107,-0.36124131813278315,-0.883882364241299
2020-12-01,0.4032705080557286,-0.23906608752836653,-0.24503853925167357,0.20186455217399835,0.10598506492062233,0.047373365853658575,-0.01475184200604524,-0.15576277302214886,-0.046840397630070425,-0.031716870102754105,0.5166586761274804,-0.05109887335884653,0.4951207154676542,-0.6931064508416939,-1.2912362250879248,-1.4149693872861544,0.24049249169694067,-1.4688962934255325,-0.278236112466299,-1.1170761095355954,0.0815663672507732,0.0962088961064689,-0.24221051305264335,-0.13896351396461548,-1.723417475918873,-2.2062371894585517,-1.63631289076133,0.13088997072321581,0.03328684724883865,0.01226237380401418,-0.3193729846887675,-0.29789327775055907,-0.137226364274344,-0.06327755887584911,-0.0688398955601402,-0.013222865481408358,-3.2812192723697176,-0.3147731108045742,-0.7373408960330192
2021-01-01,0.29206511387757433,-0.21839657279343466,-0.297874929355979,0.21926428134036072,0.14364912653956377,0.05149020943001255,-0.004917836604290285,-0.13224063218222173,-0.13962230939095807,0.07373161893072318,0.8498412472359229,-0.05211475133259631,0.4809388388895922,-0.48627398761271257,-0.6031677023672478,-1.0701641062053473,0.23600805352928858,-1.3295184833914158,-0.12328612173888619,-0.6308474746705245,0.3213615267236086,0.32556844923534045,-0.19767665896682066,-0.14868972357424926,-0.7710982295933108,-1.8011212228449271,-1.5354390952160093,-0.020783866505610857,0.3705782334526466,0.04456548605754757,-0.015953225073935956,-0.4393166315348228,-0.1296312804107026,-0.06416576248259405,-0.06831058795159595,-0.02581611375193054,-2.1297780945028544,-0.054142773368840914,-0.4716027394535114
2021-02-01,-0.24507727189614192,-0.19965684527280295,-0.6390258112280064,-0.6714563963348338,-0.5289009173449851,0.03210617883151042,-0.010414469670377208,-0.16162432390471124,-0.3433464281907023,0.18440349942060139,-0.17765995360371145,-0.2814127888295414,-0.17318270596826657,-0.8712427588205158,-2.0728811109653322,-1.9002753826624292,0.6932856466985342,-1.8419333147588235,-0.15356635517229525,-0.9149588185266953,-0.21823971737585743,-0.15126986321445957,-0.2341411576112511,-0.20483947954042997,-3.997979882202669,-3.4878706405402555,-2.1362211159287807,-0.7886506695848942,-0.009248018896755205,-0.7773410569855006,-1.817660030351787,-0.985316564135734,-0.1336299650019075,-0.12813282837283904,-0.05696800445003484,-0.029627540571004737,-5.681042476374598,-0.1055180669572523,-1.645937325781432
2021-03-01,1.0652912905586727,-0.14189686468906526,0.11269740313755217,-0.23287878619000282,-0.14479871575630873,-0.08437088371912607,0.0056108722354443535,-0.0062498898410321595,0.06580913532599353,0.49551560404418366,1.779879833880997,0.46510273483648434,1.2274550290901378,0.5072148330866473,1.8118681428336447,0.12261878063700718,0.24643419909600314,-1.1315294514962406,0.058244604111123664,-0.05570795339804033,0.23737728904039793,0.25224742598777367,-0.050389719527027754,-0.12009146166039053,1.9341691113651927,-0.8495675968378633,-1.2891443620503475,1.3447580473528438,0.6321681483930006,-0.23643454796310012,0.04416930988411987,0.1783267340350475,-0.12313450199269624,-0.05999019187959744,0.018340599690721916,-0.011182974949549292,1.0038210492383515,0.27686371936586973,0.2819618546583773
2021-04-01,7.6775618053088035,0.5102004248403398,1.6273716642381482,1.1647448655771082,0.7757238895399193,0.26082265115614917,0.08327025739352738,0.2844460237161953,0.7609141167674223,0.14624827269686827,5.502779711481445,3.9044946100291957,5.626609891995746,4.196500069098271,11.881395203667125,5.019327044009417,0.18413222390317646,0.6929231136354663,0.5232055771360405,2.6309561398345545,1.1100064635603994,0.9454897738373989,0.47885298818706123,0.0026240063454599522,16.34601760908999,5.963459674891785,0.3265517102400729,16.59013410089211,1.674683811223318,1.1520282270382813,4.581084206429918,2.388370904174862,-0.020808399312226833,0.021882500962008465,0.08533588135911398,0.12021396425280124,16.55213518144698,2.8831797984506333,5.2705365612563195
2021-05-01,4.000537157441775,0.6084788592597773,1.6569454323352162,1.5635037790289226,1.0386570148388317,0.38052010734444264,0.05482988296488946,0.396071823843146,0.5162069292818818,0.20352802389631422,4.3834129222108515,2.1939025644840737,3.749860963757439,3.4465874000190975,8.891073030871091,4.168523575205268,0.33591788833027175,2.3869209329715226,0.5494468887386803,2.000005357816298,0.6756471207280847,0.5664195060934359,0.3028970539603024,0.11145048032258713,13.414292790739605,7.152315358471864,2.3977692953284238,6.6771154137610536,1.4662722489075541,1.3546367827009362,4.3426774671888335,2.1685182173889697,0.15689510530900316,0.09308345314106582,0.09549643757396578,0.06455309006751675,15.673379835366053,1.2932152666645411,4.765394425500341
2021-06-01,0.3732879078319948,0.5444014641282855,1.199823926221194,1.5389133513331523,1.1026957451831212,0.3335233745889135,0.029925241779374837,0.3258265247651779,0.39132953971917234,0.3892323785770241,1.7172297076979774,0.18415818801645994,0.7476563264890899,1.6943552950385783,3.500238429570359,2.5770117096564507,0.4831478014381896,1.8588519756359096,0.4892248496549763,0.9878290940140957,0.15770792810783665,0.15168246704198562,0.1935733025822305,0.020910227851924337,6.8360472964681005,4.76876035285296,2.100820252988451,0.20045033569408247,0.9876350800041221,1.24340534804513,3.152267640877883,1.5891826156423547,0.25098964785466843,0.066228887036453,0.02405507224159726,0.03442036513703288,8.958396565691418,0.1759907815806992,2.90990837721705
2021-07-01,-0.3095687731370586,0.34656882915286574,0.8646341559049107,1.2079251178389538,0.9665692189664643,0.1327789515058314,0.036551315385750315,0.16403787453129226,0.376555186483902,0.11204134819711405,0.5687602845959537,-0.19971736232459392,-0.08322809344610495,0.9725616546540723,1.8237934759983772,2.059908203845036,-0.16956507557218842,1.011949168910855,0.48497961217492885,0.8188697000050994,0.27102978866400373,0.296133484074742,0.2752027123475066,0.05641684301935943,4.607390989606385,2.9989141317167856,1.47105829807746,-0.7234642392384488,0.699936943354651,1.0421248737391446,2.7170292985678675,1.2410385038399365,0.2750941039746569,0.09074109486037807,0.039053612933765205,0.01564444561834878,5.499991581216013,-0.032389572557592054,1.9869649628059305
2021-08-01,-0.30806299731684345,0.2172586405073099,0.7067077801183694,0.8063279925581509,0.7155916516022996,0.08765216669547266,0.02345626168224298,0.2486037247854188,0.3321945478367968,0.30001273226074976,0.1613224170705719,-0.21646870737018453,-0.1416777805831414,0.7118161515137958,1.2760390417975596,1.606906117734106,0.23179169705882371,1.2834757481857626,0.3744476055541666,0.5678249639911261,-0.10016020557572981,-0.08006825424929209,0.20298258261280916,0.0534872482722051,2.925986014981989,2.6539537842270606,1.4823322330832407,-0.6280979122936023,0.34085939009049326,0.7667723764378661,1.6284430078015122,1.0390811537429798,0.28187479930179454,0.09617384420861877,0.021877494917677796,-0.008950536389368357,4.261481175010351,-0.10564778627383258,1.370478036041298
2021-09-01,-0.39968284628872014,0.1594160337552746,0.4855355192847453,0.46711703987561287,0.34013379374643843,0.17688435017017484,0.027472811066574218,0.23147932748025324,0.3594058745990593,0.4136758589295131,0.22804608213920263,-0.3022258546102483,-0.2789330867709816,0.38795959201379443,0.801429178111945,1.341021421286471,0.29670388845364254,0.8492401108671694,0.31451045661261157,0.4977455603839627,-0.019627722615453307,-0.0030226965986091996,0.1896311570663759,0.17671176030634814,1.9332572762634315,1.51810240771961,1.0610587637798736,-0.7699492163162941,0.5607001308321196,0.3866558036237114,1.1652290342799474,0.8432758609025084,0.2304866917828104,0.06429030471461608,-0.013919766831276478,-0.019729096295521203,3.0124970172007215,-0.15079616237675125,0.6688622968524405
2021-10-01,-0.1331080914937932,0.15285813151722083,0.3213054591916549,0.48688227776375553,0.3839346798409803,0.09100835687310777,0.01843763689074568,0.17475625905121117,0.2985974996067261,0.25520669666006274,0.2757457515354976,-0.12605427223901483,-0.01315003204644859,0.5406944346844356,1.1559610879261837,1.0788396741265893,-0.007194491633480412,1.5316186484464611,0.3203932464288897,0.4612541027910134,0.041035703070221884,0.017887786510475817,0.20637397021326206,0.21137699318188258,2.193958438552999,2.287821379055363,1.872979673682024,-0.256130882454735,0.31713055091819764,0.3949295137980394,1.080038431261927,0.6175855713355759,0.22668858964770713,0.00338484683523385,-0.015644798713540947,-0.01998609432743476,3.562767600377925,-0.08797755625609421,0.7562027306089021
2021-11-01,-0.06047776146822052,0.08080937082717529,0.391739177492789,0.41647040650757067,0.3530111098202584,0.014133315556879335,0.02024909365025559,0.21891400964747615,0.37342033846020967,0.6175118167520431,0.5177571188371267,-0.08024909716948955,0.07833797777757184,0.5462035430137717,1.2888179140787823,1.1895569193468383,0.5028110615712121,1.4879952370145249,0.28906126005883226,0.4276427783907955,0.01567685185185004,-0.005779464259256263,0.19832903330452287,0.2098262078463859,2.232071300667778,2.244132867543828,1.4148775478165856,-0.0741444983149059,0.4680684008829246,0.37240917998799783,0.9671585732079951,0.7619141409560428,0.19597256011315425,-0.022601503797764322,-0.018887980286871515,-0.00912017009140848,3.8971339574131347,-0.04275429257025176,0.756137630529303
2021-12-01,-0.1574759114203023,0.0877665384782198,0.17824786966438946,0.4002870180805236,0.3871053720309386,-0.028339904085824767,0.010261426032315791,0.08052643401196627,0.3122102651020599,0.022267277422780146,-0.2935227847852209,-0.09756348213257589,-0.06087519041836842,0.4859550496159007,1.0444613071872304,0.8902685745412018,-0.36811146846743675,0.9604696619199857,0.3214311860304876,0.4050006204424384,-0.14089424769263884,-0.17829219011914374,0.1370270126625279,0.23903208340809,1.5497672290179394,1.7539439547311617,1.4333000830737275,-0.1702093391455975,-0.21063888864905184,0.4096137437843332,0.5218174300665364,0.48526795409876344,0.14271448022137403,-0.013555168658808868,-0.013008228079519133,-0.018924881348631212,2.246779785081787,-0.06908205582515238,0.793474292811176
2022-01-01,-0.0992063817846551,-0.011394745311425933,0.22353709593065402,0.12372538457300704,0.2705335606253698,-0.1298389708801461,0.00023987753185839293,0.21951690042075764,0.18904065251165234,0.3089043006352436,-0.2758698508400683,-0.14320442658962693,-0.11823380000364789,0.06453678345001404,0.3221424931649499,0.4285509540369543,0.5932320046044082,1.085776021872332,0.20169749760615477,0.016470841861308747,-0.1604701717568322,-0.19452785200011646,0.04838127420029321,0.1918702410524433,0.15713248103874797,1.2591201658611637,0.7913045887512797,-0.1394770273202681,-0.13536994789627319,0.26273246688198415,-0.190652179008537,0.41208011217564555,0.1181304171533816,-0.04316072873731175,-0.026113553101226754,-0.02434419953596288,1.318538624747445,-0.164423167078238,0.1733441439888317
