date,RXI$US_N.B.AL,RXI$US_N.B.EU,RXI$US_N.B.NZ,RXI$US_N.B.UK,RXI_N.B.BZ,RXI_N.B.CA,RXI_N.B.CH,RXI_N.B.DN,RXI_N.B.HK,RXI_N.B.IN,RXI_N.B.JA,RXI_N.B.KO,RXI_N.B.MA,RXI_N.B.MX,RXI_N.B.NO,RXI_N.B.SD,RXI_N.B.SF,RXI_N.B.SI,RXI_N.B.SL,RXI_N.B.SZ,RXI_N.B.TA,RXI_N.B.TH,RXI_N.B.VES
2021-03-01,0.7776,1.2054,0.7273,1.3938,5.5704,1.2652,6.4648,6.1684,7.7565,73.4,106.68,1118.59,4.055,20.607,8.5527,8.4358,14.9475,1.3286,194.5,0.9138,27.87,30.21,1860949.852
2021-03-02,0.7822,1.2079,0.7291,1.3962,5.711,1.2612,6.4702,6.1565,7.7575,73.29,106.75,1125.61,4.057,20.624,8.4855,8.3871,14.95,1.3296,194.58,0.9141,27.87,30.22,1861193.352
2021-03-03,0.7808,1.2073,0.7262,1.3978,5.7591,1.2611,6.4675,6.1586,7.7562,72.85,106.92,1123.96,4.0504,20.9203,8.4724,8.4011,15.0,1.331,195.23,0.918,27.76,30.32,1858594.805
2021-03-04,0.7807,1.2045,0.7266,1.3999,5.5666,1.2584,6.4694,6.174,7.7582,72.73,107.58,1124.45,4.056,20.8206,8.4659,8.4245,15.0925,1.3305,195.18,0.9257,27.83,30.39,1860383.672
2021-03-05,0.7665,1.1914,0.7148,1.3817,5.6912,1.2666,6.496,6.2412,7.7642,73.21,108.24,1124.85,4.072,21.277,8.5634,8.5366,15.4,1.3434,195.18,0.9305,27.89,30.55,1869918.845
2021-03-08,0.7653,1.1849,0.7125,1.381,5.7341,1.2672,6.525,6.2755,7.7698,73.32,108.92,1132.64,4.1042,21.45,8.5333,8.5807,15.535,1.3503,195.21,0.9355,28.23,30.83,1884461.946
2021-03-09,0.7699,1.1885,0.7155,1.3884,5.8084,1.2652,6.505,6.2568,7.7617,72.89,108.64,1140.63,4.116,21.258,8.486,8.5173,15.3675,1.3459,195.61,0.9292,28.29,30.77,1883315.758
2021-03-10,0.7721,1.19,0.7178,1.3899,5.672,1.2641,6.505,6.2488,7.7611,72.86,108.58,1139.85,4.125,20.95,8.454,8.5066,15.105,1.3452,196.0,0.9317,28.34,30.73,1877164.068
2021-03-11,0.7773,1.1978,0.7215,1.398,5.553,1.2558,6.4932,6.2082,7.76,72.69,108.44,1135.19,4.105,20.696,8.4236,8.4631,14.8425,1.3404,195.33,0.9244,28.21,30.59,1869781.952
2021-03-12,0.7772,1.1952,0.7186,1.3925,5.553,1.2471,6.5081,6.2218,7.7656,72.71,108.87,1133.09,4.117,20.7411,8.4208,8.4881,14.915,1.3433,196.0,0.9281,28.21,30.71,1854107.216
2021-03-15,0.7729,1.1917,0.7182,1.3866,5.6539,1.249,6.4996,6.2402,7.7658,72.58,109.11,1136.37,4.1139,20.742,8.4907,8.5302,14.94,1.346,196.87,0.9283,28.24,30.76,1843946.151
2021-03-16,0.7748,1.1895,0.7191,1.3892,5.5756,1.2451,6.5052,6.251,7.7653,72.52,109.01,1129.69,4.1129,20.567,8.4808,8.5204,14.86,1.3455,198.0,0.9261,28.27,30.76,1822716.58
2021-03-17,0.7709,1.1905,0.7161,1.3888,5.655,1.2475,6.503,6.2461,7.767,72.56,109.22,1130.24,4.1201,20.672,8.5089,8.5154,14.885,1.347,198.26,0.9276,28.33,30.8,1817764.477
2021-03-18,0.7795,1.1926,0.7194,1.3938,5.5366,1.2434,6.5054,6.2345,7.7645,72.63,108.97,1123.51,4.1087,20.44,8.4572,8.5132,14.7625,1.3428,197.28,0.9281,28.38,30.88,1799968.462
2021-03-19,0.7746,1.1909,0.7166,1.3872,5.475,1.2511,6.507,6.2435,7.7646,72.45,108.85,1130.38,4.1077,20.4971,8.5451,8.5439,14.725,1.3427,197.28,0.9301,28.42,30.85,1799968.5
2021-03-22,0.775,1.1932,0.7179,1.3856,5.5316,1.2528,6.507,6.2318,7.7662,72.37,108.67,1128.19,4.1135,20.588,8.4862,8.5103,14.7,1.3397,197.5,0.9233,28.4,30.86,1802224.0625
2021-03-23,0.7682,1.1872,0.7033,1.3795,5.4771,1.2548,6.516,6.2623,7.7669,72.52,108.61,1128.96,4.121,20.629,8.5529,8.5658,14.7225,1.343,198.38,0.9327,28.44,30.99,1817256.281
2021-03-24,0.7622,1.1831,0.6984,1.3723,5.555,1.2551,6.523,6.2848,7.7675,72.59,108.81,1133.35,4.129,20.793,8.5632,8.5932,14.8675,1.345,198.22,0.9355,28.48,31.0,1823340.796
2021-03-25,0.757,1.1777,0.695,1.3722,5.6352,1.2613,6.5452,6.3142,7.7688,72.69,109.13,1133.31,4.1432,20.783,8.6621,8.6668,15.045,1.3486,198.19,0.9393,28.59,31.15,1841313.838
2021-03-26,0.7629,1.1798,0.6997,1.3794,5.7132,1.2577,6.5412,6.3025,7.7686,72.65,109.55,1129.26,4.1445,20.573,8.5802,8.6451,14.995,1.3454,198.55,0.9398,28.59,31.15,1848339.694
2021-03-29,0.7643,1.1779,0.7015,1.3793,5.7778,1.2592,6.5696,6.3139,7.7725,72.75,109.73,1133.57,4.1397,20.585,8.528,8.6905,14.8825,1.3478,198.82,0.9381,28.54,31.21,1885351.553
2021-03-30,0.7607,1.1724,0.6988,1.3729,5.7439,1.2626,6.5716,6.3427,7.7746,73.45,110.19,1133.44,4.149,20.597,8.5476,8.7375,14.91,1.3474,199.02,0.9427,28.51,31.3,1926348.254
2021-03-31,0.7613,1.1743,0.6989,1.3795,5.659,1.2571,6.5518,6.3335,7.7746,73.14,110.61,1126.72,4.145,20.441,8.5326,8.7185,14.7475,1.3442,199.07,0.9418,28.48,31.25,1963144.065
2021-04-01,0.7604,1.1772,0.7013,1.3825,5.6887,1.2569,6.5645,6.3173,7.7764,73.32,110.61,1131.63,4.1454,20.3358,8.5324,8.7117,14.645,1.3443,198.73,0.9409,28.53,31.23,1963144.125
2021-04-02,0.7607,1.1763,0.7023,1.3825,5.7075,1.2566,6.5646,6.3241,7.7759,73.37,110.67,1127.3,4.138,20.305,8.5309,8.7282,14.6457,1.3453,198.87,0.9419,28.51,31.31,1965604.1875
2021-04-05,0.7657,1.181,0.7068,1.3907,5.6584,1.2512,6.5649,6.2973,7.7755,73.29,110.08,1127.34,4.1395,20.242,8.5023,8.7018,14.5325,1.3411,199.57,0.9359,28.45,31.34,1965604.1875
2021-04-06,0.766,1.1852,0.7046,1.3849,5.6143,1.254,6.537,6.275,7.776,73.49,109.83,1117.12,4.1291,20.141,8.4941,8.6374,14.525,1.3393,199.75,0.9325,28.44,31.29,2065677.83
2021-04-07,0.7627,1.189,0.7024,1.3757,5.6062,1.2614,6.5415,6.254,7.7849,74.35,109.67,1116.21,4.1285,20.18,8.4534,8.6088,14.5275,1.3398,199.75,0.9274,28.42,31.38,2073523.77
2021-04-08,0.764,1.1904,0.7046,1.3739,5.5743,1.2576,6.5505,6.2479,7.7763,74.57,109.25,1116.96,4.1351,20.09,8.4874,8.5581,14.51,1.3403,199.75,0.9249,28.45,31.43,2104706.443
2021-04-09,0.7631,1.1897,0.7047,1.3734,5.6522,1.254,6.5522,6.2515,7.7783,74.72,109.64,1120.84,4.1319,20.162,8.5062,8.5399,14.585,1.3406,199.75,0.9249,28.43,31.45,2137158.124
2021-04-12,0.762,1.1907,0.7029,1.3741,5.6974,1.2556,6.5475,6.2458,7.773,75.03,109.43,1124.6,4.1351,20.101,8.4923,8.5795,14.575,1.3413,201.1,0.9228,28.44,31.5,2230234.247
2021-04-13,0.7629,1.1939,0.7039,1.3742,5.6898,1.2541,6.5431,6.23,7.7739,75.27,109.19,1125.63,4.1345,20.052,8.495,8.5271,14.5225,1.342,201.1,0.9213,28.48,31.52,2284762.067
2021-04-14,0.7731,1.1974,0.7148,1.379,5.6806,1.2515,6.5292,6.2106,7.7668,75.07,108.93,1116.43,4.1252,20.058,8.3911,8.4549,14.39,1.3355,201.1,0.9228,28.45,31.32,2329146.09
2021-04-15,0.7746,1.1964,0.7166,1.3781,5.611,1.2539,6.522,6.2163,7.7666,74.81,108.78,1115.04,4.1222,19.918,8.3875,8.4573,14.165,1.3347,200.71,0.9227,28.33,31.13,2309375.113
2021-04-16,0.7734,1.198,0.7137,1.3826,5.6107,1.2498,6.5203,6.2074,7.7699,74.48,108.78,1114.93,4.1248,19.912,8.365,8.4425,14.31,1.334,195.86,0.9196,28.34,31.18,2375839.163
2021-04-19,0.7759,1.2028,0.7175,1.3977,5.5687,1.2534,6.5085,6.1822,7.7662,74.87,108.09,1115.03,4.1221,19.811,8.3105,8.4088,14.2375,1.3306,189.05,0.9155,28.15,31.19,2357676.246
2021-04-20,0.7742,1.2045,0.7186,1.3955,5.5185,1.2574,6.4981,6.1744,7.7609,75.38,108.07,1116.68,4.1155,19.872,8.3365,8.4245,14.2725,1.3285,190.29,0.9145,28.12,31.27,2378816.5
2021-04-21,0.7755,1.2033,0.7214,1.3936,5.5687,1.2484,6.4903,6.1799,7.7636,75.42,108.09,1117.8,4.1185,19.884,8.338,8.4138,14.235,1.3283,191.61,0.9166,28.09,31.27,2461292.047
2021-04-22,0.7725,1.2012,0.7167,1.3851,5.4971,1.249,6.491,6.1907,7.7596,75.11,108.17,1117.3,4.109,19.874,8.3538,8.4347,14.2925,1.3292,192.0,0.9182,28.09,31.38,2512035.654
2021-04-23,0.7739,1.2069,0.7179,1.3845,5.5011,1.2495,6.4945,6.1609,7.7605,74.97,107.94,1115.1,4.1079,19.852,8.3125,8.403,14.275,1.3275,193.0,0.9152,28.09,31.41,2500064.089
2021-04-26,0.7802,1.2083,0.7232,1.389,5.4508,1.2399,6.4844,6.1541,7.7601,74.75,108.12,1110.88,4.0964,19.843,8.283,8.3818,14.25,1.3258,193.66,0.9145,27.89,31.43,2641232.034
2021-04-27,0.7775,1.2079,0.7213,1.3908,5.4342,1.2396,6.483,6.1562,7.7612,74.58,108.56,1109.6,4.0956,19.974,8.2791,8.3775,14.355,1.3257,194.0,0.9134,27.89,31.34,2714522.808
2021-04-28,0.7768,1.2098,0.7242,1.3917,5.3964,1.2354,6.4771,6.1455,7.7637,74.49,108.81,1112.28,4.1005,19.942,8.2252,8.3651,14.265,1.3253,194.0,0.9124,27.9,31.37,2682108.311
2021-04-29,0.7759,1.211,0.7231,1.3956,5.3624,1.2295,6.471,6.1394,7.7635,74.07,108.94,1108.54,4.1005,20.109,8.2149,8.3793,14.31,1.3264,196.0,0.9099,27.85,31.23,2717905.727
2021-04-30,0.7716,1.203,0.7169,1.3838,5.4194,1.2291,6.4749,6.1811,7.7664,74.0,109.33,1115.58,4.0857,20.169,8.3031,8.4503,14.49,1.3298,197.0,0.9127,27.9,31.16,2739286.432
2021-05-03,0.7758,1.2059,0.7197,1.3913,5.3857,1.2275,6.4749,6.1662,7.7662,73.82,109.08,1122.88,4.1033,20.2,8.2867,8.4229,14.3875,1.3296,197.0,0.9116,27.93,31.14,2815817.296
2021-05-04,0.7688,1.2014,0.7128,1.3873,5.449,1.232,6.4749,6.1881,7.7677,73.8,109.34,1122.05,4.1203,20.256,8.3577,8.4835,14.485,1.3371,196.36,0.9136,27.98,31.2,2789876.634
2021-05-05,0.775,1.2003,0.7211,1.3913,5.3648,1.2262,6.4749,6.1955,7.7697,73.81,109.27,1125.82,4.1182,20.216,8.3519,8.4894,14.3625,1.3353,196.33,0.913,27.96,31.14,2833357.965
2021-05-06,0.7768,1.2049,0.7221,1.388,5.2804,1.2192,6.4635,6.1714,7.7686,73.64,109.17,1121.94,4.1219,20.177,8.3175,8.4392,14.2225,1.3342,196.0,0.9096,27.95,31.24,2859158.708
2021-05-07,0.7861,1.2165,0.7296,1.4,5.214,1.2137,6.431,6.1126,7.7664,73.27,108.52,1121.06,4.11,19.901,8.2085,8.3142,14.055,1.3237,197.5,0.9009,27.89,31.07,2854833.453
2021-05-10,0.7876,1.217,0.7305,1.4153,5.2244,1.2085,6.4156,6.1097,7.7651,73.41,108.7,1112.28,4.1032,19.87,8.2294,8.3094,13.9975,1.3233,197.5,0.8986,27.77,31.07,2840490.41
2021-05-11,0.7843,1.2169,0.7275,1.4149,5.2124,1.2092,6.4285,6.1096,7.7677,73.39,108.53,1119.38,4.117,19.855,8.2523,8.3055,13.9775,1.3251,195.87,0.902,27.92,31.18,2829478.213
2021-05-12,0.7734,1.2074,0.7166,1.4081,5.2529,1.2104,6.4566,6.158,7.7667,73.53,109.53,1124.33,4.1245,20.116,8.3276,8.4164,14.07,1.3334,196.07,0.9088,27.95,31.29,2817817.63
2021-05-13,0.7723,1.207,0.718,1.4033,5.2793,1.2147,6.4506,6.1608,7.7686,73.48,109.56,1130.35,4.1245,20.046,8.3788,8.4165,14.1075,1.3339,196.73,0.9068,27.95,31.33,2827947.477
2021-05-14,0.7776,1.2141,0.7244,1.4096,5.2574,1.2114,6.4367,6.1254,7.7663,73.23,109.37,1126.76,4.1245,19.86,8.2371,8.3399,14.1125,1.3326,196.73,0.9021,27.96,31.35,2902569.752
2021-05-17,0.7765,1.2155,0.7212,1.4127,5.2594,1.2073,6.4388,6.1174,7.7661,73.3,109.17,1136.03,4.13,19.8,8.2655,8.3312,14.105,1.3353,196.73,0.9016,28.09,31.49,2959262.258
2021-05-18,0.7782,1.2203,0.7239,1.4184,5.2359,1.2061,6.425,6.0937,7.7657,73.04,109.01,1129.67,4.1235,19.828,8.2179,8.2972,14.01,1.3305,196.61,0.8986,27.96,31.42,2924619.53
2021-05-19,0.7753,1.2216,0.7187,1.4169,5.265,1.2089,6.4342,6.0859,7.7647,73.2,108.76,1128.18,4.1344,19.8,8.2839,8.325,14.015,1.3316,196.0,0.9003,27.98,31.38,2947457.25
2021-05-20,0.778,1.2225,0.7212,1.4182,5.2831,1.2049,6.4339,6.0822,7.7631,73.03,108.79,1127.74,4.145,19.877,8.2933,8.2983,13.97,1.3308,196.0,0.8985,27.96,31.37,3019361.942
2021-05-21,0.7731,1.2178,0.7165,1.4158,5.3235,1.2072,6.4339,6.1062,7.764,72.82,108.94,1126.59,4.139,19.94,8.3992,8.3251,13.9425,1.3317,196.77,0.8987,27.97,31.36,3042400.774
2021-05-24,0.7741,1.221,0.7205,1.4147,5.3223,1.2082,6.4177,6.0902,7.7652,72.86,108.81,1125.28,4.144,19.863,8.3577,8.3226,13.92,1.3291,196.77,0.8973,27.93,31.35,3037517.085
2021-05-25,0.7741,1.2233,0.7216,1.4123,5.306,1.2069,6.41,6.0784,7.7624,72.78,108.95,1123.21,4.1432,19.888,8.3231,8.2798,13.8525,1.3266,197.92,0.8971,27.9,31.34,3046213.25
2021-05-26,0.7743,1.2204,0.7292,1.4129,5.3062,1.2111,6.3905,6.0931,7.7622,72.71,109.1,1117.63,4.1432,19.894,8.349,8.3117,13.76,1.3245,197.55,0.8973,27.78,31.23,3047911.121
2021-05-27,0.7736,1.2194,0.7291,1.4172,5.2642,1.2075,6.3824,6.0979,7.7608,72.59,109.81,1117.47,4.1375,19.97,8.3615,8.2918,13.785,1.3246,197.55,0.8977,27.8,31.28,3062607.126
2021-05-28,0.7706,1.2194,0.7252,1.4188,5.2187,1.2087,6.3674,6.0985,7.761,72.42,109.83,1114.48,4.1302,19.93,8.347,8.3019,13.7475,1.3226,197.55,0.8995,27.7,31.24,3059039.264
2021-05-31,,,,,,,,,,,,,,,,,,,,,,,
2021-06-01,0.7765,1.2241,0.7257,1.4168,5.1631,1.2031,6.3796,6.0751,7.7594,72.83,109.43,1106.43,4.1253,19.897,8.3051,8.2624,13.755,1.3215,197.0,0.8954,27.56,31.17,3107977.11
2021-06-02,0.7752,1.2213,0.7245,1.4177,5.0743,1.2047,6.3805,6.0882,7.7595,72.97,109.59,1110.37,4.124,19.895,8.2982,8.2665,13.56,1.3221,197.5,0.898,27.63,31.11,3107405.427
2021-06-03,0.7652,1.2122,0.7144,1.4099,5.0777,1.2116,6.4036,6.1343,7.7584,73.01,110.28,1117.63,4.1215,20.065,8.3899,8.3381,13.6425,1.3278,197.05,0.9051,27.68,31.21,3107977.0
2021-06-04,0.7742,1.2173,0.7204,1.4175,5.067,1.2088,6.3945,6.1091,7.7566,72.87,109.42,1112.03,4.1269,19.927,8.3063,8.2659,13.45,1.324,197.05,0.899,27.66,31.17,3107977.0
2021-06-07,0.7765,1.22,0.7242,1.4179,5.019,1.2062,6.3963,6.0963,7.7592,72.8,109.25,1111.01,4.1269,19.78,8.2609,8.2576,13.5,1.3226,197.11,0.8969,27.73,31.2,3106132.557
2021-06-08,0.7741,1.218,0.7196,1.4146,5.0383,1.2101,6.4,6.1055,7.7599,72.93,109.47,1116.43,4.1197,19.772,8.2596,8.2632,13.5725,1.324,197.55,0.8963,27.71,31.21,3103263.444
2021-06-09,0.7731,1.2184,0.7175,1.4124,5.0651,1.2102,6.3865,6.1029,7.7599,72.98,109.61,1116.58,4.1175,19.686,8.2733,8.2594,13.67,1.3246,197.69,0.8958,27.73,31.15,3119881.357
2021-06-10,0.7752,1.2173,0.7199,1.4165,5.0672,1.2095,6.3929,6.1086,7.7599,73.1,109.49,1114.17,4.119,19.675,8.2732,8.2494,13.6,1.3239,198.0,0.8951,27.66,31.15,3115611.643
2021-06-11,0.7696,1.2101,0.7125,1.4114,5.1299,1.2162,6.3967,6.1452,7.7604,73.24,109.75,1116.57,4.1071,19.961,8.3486,8.3263,13.7275,1.3264,197.6,0.8993,27.69,31.08,3125807.783
2021-06-14,0.7718,1.2126,0.7146,1.4116,5.0567,1.2131,6.3979,6.1321,7.7621,73.16,109.98,1117.57,4.1135,19.915,8.3096,8.3174,13.7475,1.3265,197.53,0.8991,27.69,31.12,3112623.351
2021-06-15,0.7676,1.212,0.711,1.4073,5.0911,1.2202,6.4052,6.1356,7.7618,73.35,110.12,1118.33,4.1157,20.169,8.3454,8.3387,13.835,1.3283,197.53,0.8985,27.67,31.17,3129724.875
2021-06-16,0.7712,1.2119,0.7145,1.411,4.9991,1.2165,6.3969,6.1361,7.7621,73.31,109.88,1118.42,4.1155,20.044,8.3698,8.3577,13.695,1.3261,197.69,0.8986,27.64,31.17,3105259.972
2021-06-17,0.7555,1.1911,0.7004,1.3916,5.0244,1.2353,6.4477,6.2428,7.7643,74.16,110.28,1130.14,4.1382,20.468,8.5428,8.5405,14.1125,1.3427,197.92,0.9173,27.78,31.42,3097272.0
2021-06-18,0.7499,1.1872,0.6939,1.3817,5.0405,1.2437,6.4525,6.2626,7.7627,74.14,110.21,1135.28,4.1376,20.671,8.6769,8.6193,14.295,1.3445,197.69,0.9215,27.81,31.48,3106022.657
2021-06-21,0.7528,1.1909,0.6988,1.3915,5.0306,1.237,6.4659,6.2439,7.7641,74.18,110.22,1134.19,4.147,20.597,8.5804,8.5387,14.2425,1.3439,198.0,0.9184,27.93,31.65,3130752.313
2021-06-22,0.7528,1.191,0.7002,1.3921,4.9994,1.2364,6.4811,6.2434,7.7666,74.37,110.75,1137.07,4.159,20.583,8.5729,8.504,14.3325,1.3457,198.14,0.92,28.01,31.73,3139428.883
2021-06-23,0.7589,1.195,0.7059,1.3977,4.9518,1.2286,6.4727,6.2222,7.7649,74.13,110.86,1133.89,4.159,20.26,8.5058,8.4787,14.1775,1.3442,197.99,0.9169,27.96,31.82,3170570.786
2021-06-24,0.7573,1.1927,0.705,1.3907,4.9169,1.2337,6.4701,6.2346,7.7628,74.14,110.91,1131.5,4.161,20.044,8.5145,8.4698,14.255,1.3437,198.52,0.9188,27.98,31.9,3175454.976
2021-06-25,0.7595,1.194,0.7075,1.3899,4.9245,1.2293,6.4545,6.228,7.7612,74.14,110.78,1127.36,4.1542,19.793,8.4935,8.4826,14.0975,1.3421,198.5,0.9175,27.91,31.77,3175455.0
2021-06-28,0.7574,1.1938,0.7054,1.3895,4.9451,1.2325,6.4555,6.2296,7.7623,74.29,110.5,1130.29,4.143,19.78,8.5185,8.5067,14.205,1.3422,199.0,0.9184,27.89,31.92,3188910.755
2021-06-29,0.7517,1.1905,0.6995,1.3845,4.9378,1.2378,6.4635,6.2455,7.764,74.29,110.53,1131.68,4.15,19.802,8.5477,8.5217,14.325,1.3453,199.0,0.9201,27.93,32.08,3188910.75
2021-06-30,0.7496,1.1848,0.6978,1.3806,5.0083,1.2404,6.4566,6.2764,7.7658,74.33,111.05,1130.42,4.1479,19.906,8.6154,8.5609,14.29,1.3453,198.85,0.9253,27.91,32.06,3196069.318
2021-07-01,0.7472,1.1857,0.698,1.378,5.0339,1.2405,6.4679,6.2716,7.7656,74.56,111.56,1134.37,4.1575,19.987,8.6172,8.5749,14.4375,1.3481,199.0,0.9253,27.91,32.08,3212546.857
2021-07-02,0.7499,1.1848,0.7007,1.3795,5.0431,1.2346,6.4721,6.2761,7.7667,74.51,111.28,1132.42,4.162,19.844,8.6123,8.5561,14.2625,1.3482,199.0,0.9224,27.94,32.1,3238205.097
2021-07-05,,,,,,,,,,,,,,,,,,,,,,,
2021-07-06,0.7496,1.1816,0.7009,1.3792,5.1803,1.2466,6.4786,6.2935,7.767,74.58,110.66,1137.17,4.154,19.984,8.7028,8.5862,14.3675,1.3478,198.5,0.9245,28.0,32.26,3238205.0
2021-07-07,0.7485,1.1803,0.7013,1.3792,5.2678,1.2506,6.4718,6.2994,7.7672,74.81,110.62,1141.26,4.1605,19.987,8.7354,8.6261,14.3425,1.3483,198.5,0.9252,28.01,32.32,3235599.435
2021-07-08,0.7437,1.184,0.6952,1.3767,5.2336,1.2533,6.4898,6.2803,7.768,74.76,109.82,1147.96,4.18,19.965,8.777,8.5879,14.2875,1.3525,198.5,0.9153,28.01,32.52,3239203.661
2021-07-09,0.748,1.1861,0.6984,1.3842,5.2579,1.2476,6.4788,6.27,7.7676,74.53,110.18,1145.08,4.1894,19.881,8.6986,8.5788,14.2575,1.352,198.7,0.9151,27.98,32.52,3252526.156
2021-07-12,0.749,1.1858,0.6986,1.3886,5.1939,1.2455,6.4751,6.2717,7.7669,74.56,110.36,1146.29,4.1901,19.844,8.6939,8.575,14.4,1.3516,198.52,0.9154,28.0,32.69,3267735.576
2021-07-13,0.7471,1.1813,0.6972,1.3847,5.1544,1.2511,6.4685,6.296,7.7651,74.51,110.36,1146.29,4.191,19.991,8.7392,8.628,14.605,1.3538,199.0,0.9164,28.0,32.6,3282856.156
2021-07-14,0.7469,1.1826,0.7026,1.3854,5.0861,1.2521,6.4688,6.2883,7.7673,74.54,110.03,1147.43,4.199,19.892,8.7479,8.6245,14.5525,1.3543,198.5,0.9154,27.99,32.65,3313353.38
2021-07-15,0.7436,1.1806,0.6994,1.3849,5.118,1.2575,6.46,6.2992,7.7677,74.55,110.05,1141.21,4.201,19.928,8.8145,8.6704,14.5475,1.3545,198.5,0.9186,27.89,32.67,3383172.782
2021-07-16,0.7409,1.181,0.7011,1.3785,5.0922,1.2586,6.4785,6.2983,7.7676,74.61,110.13,1139.35,4.204,19.838,8.8346,8.6762,14.4,1.356,199.0,0.9192,27.98,32.79,3434786.239
2021-07-19,0.7343,1.1804,0.6944,1.369,5.21,1.2752,6.4893,6.3005,7.7705,74.85,109.45,1147.17,4.2235,20.0,8.9323,8.6806,14.5125,1.3628,199.5,0.9179,28.05,32.84,3539413.14
2021-07-20,0.7325,1.1776,0.6914,1.3615,5.219,1.2724,6.4845,6.3164,7.7728,74.6,109.92,1150.45,4.2235,20.147,9.0168,8.7038,14.6275,1.3673,199.05,0.9218,28.06,32.83,3609465.93
2021-07-21,0.7357,1.1799,0.697,1.3695,5.2313,1.2538,6.4664,6.3042,7.7727,74.49,110.22,1153.03,4.2316,20.153,8.888,8.6899,14.575,1.3635,199.05,0.9179,28.06,32.83,3637813.668
2021-07-22,0.7365,1.1771,0.6957,1.375,5.2071,1.2578,6.47,6.3189,7.7702,74.46,110.1,1149.99,4.223,20.1934,8.8691,8.6832,14.7275,1.3596,199.0,0.9195,28.02,32.88,3703417.75
2021-07-23,0.7364,1.1761,0.6975,1.3749,5.1766,1.258,6.4808,6.3241,7.7697,74.44,110.52,1153.53,4.2264,20.03,8.8788,8.6904,14.8175,1.3602,199.0,0.9211,28.03,32.95,3764258.982
2021-07-26,0.7386,1.181,0.7004,1.3829,5.172,1.254,6.4825,6.2962,7.7785,74.35,110.31,1154.75,4.23,20.01,8.8293,8.6285,14.785,1.3578,199.47,0.9157,28.06,32.92,3775192.201
2021-07-27,0.7368,1.1831,0.6964,1.3884,5.1603,1.2579,6.5104,6.2855,7.7837,74.5,109.64,1156.32,4.2322,19.975,8.8676,8.6095,14.805,1.3599,198.5,0.9135,28.08,32.92,3876098.508
2021-07-28,0.7349,1.1809,0.6933,1.3884,5.1547,1.2563,6.4905,6.2978,7.78,74.52,110.06,1156.27,4.232,19.941,8.8399,8.6235,14.815,1.3588,199.19,0.9134,28.0,32.87,3978871.118
2021-07-29,0.74,1.1886,0.7015,1.3966,5.0497,1.2439,6.4562,6.2571,7.7729,74.25,109.53,1142.09,4.237,19.859,8.7401,8.5532,14.55,1.3529,199.0,0.9062,27.91,32.85,4026542.367
2021-07-30,0.7351,1.1864,0.6982,1.3913,5.1411,1.2466,6.4609,6.2688,7.7723,74.34,109.7,1151.86,4.2189,19.846,8.8254,8.5912,14.585,1.3539,199.0,0.9061,27.96,32.9,3973215.617
2021-08-02,0.7364,1.1873,0.6973,1.3886,5.1251,1.2501,6.462,6.2653,7.7735,74.35,109.22,1150.72,4.2235,19.856,8.8135,8.5835,14.4025,1.3529,199.0,0.9051,27.92,32.94,4005606.64
2021-08-03,0.7385,1.1859,0.7006,1.3905,5.2362,1.255,6.47,6.2716,7.7776,74.25,109.09,1149.45,4.2211,19.896,8.8128,8.6042,14.305,1.3521,199.0,0.9047,27.9,33.02,4008446.008
2021-08-04,0.7378,1.1841,0.7047,1.3912,5.2362,1.2551,6.4655,6.2799,7.7751,74.15,109.44,1142.99,4.22,19.969,8.8353,8.604,14.3875,1.351,199.0,0.9061,27.77,33.14,4023021.775
2021-08-05,0.7409,1.1838,0.7063,1.3929,5.175,1.2487,6.4608,6.2812,7.7774,74.1,109.75,1142.53,4.2145,19.9252,8.8112,8.6113,14.36,1.3507,199.0,0.907,27.76,33.26,4026104.36
2021-08-06,0.7357,1.1761,0.7013,1.3873,5.2236,1.2563,6.4825,6.3232,7.7783,74.19,110.22,1145.87,4.218,20.018,8.8801,8.6646,14.625,1.3546,199.0,0.9142,27.86,33.41,4030682.77
2021-08-09,0.734,1.1749,0.7001,1.3852,5.2861,1.2571,6.4857,6.3295,7.7808,74.31,110.25,1145.83,4.2262,20.067,8.9366,8.699,14.735,1.3566,199.0,0.9191,27.81,33.45,4058650.97
2021-08-10,0.7346,1.1722,0.7005,1.384,5.1931,1.2531,6.4852,6.3444,7.7814,74.5,110.54,1152.5,4.2262,20.086,8.9243,8.7112,14.7975,1.359,199.0,0.9226,27.84,33.46,4070177.132
2021-08-11,0.7374,1.1737,0.7047,1.3866,5.203,1.2513,6.4783,6.3357,7.7788,74.25,110.47,1156.09,4.238,19.956,8.871,8.6909,14.6575,1.3563,198.84,0.9215,27.84,33.18,4084265.769
2021-08-12,0.7345,1.1736,0.7008,1.3833,5.2352,1.2518,6.4782,6.3367,7.7814,74.31,110.36,1162.78,4.2335,19.891,8.8433,8.6851,14.775,1.3573,199.0,0.923,27.79,33.08,4106762.008
2021-08-13,0.7377,1.1796,0.7045,1.3857,5.2345,1.2512,6.4768,6.3039,7.7827,74.24,109.75,1168.36,4.235,19.862,8.787,8.6348,14.72,1.355,199.5,0.9162,27.84,33.3,4103082.262
2021-08-16,0.7339,1.1776,0.7025,1.3849,5.2466,1.257,6.4742,6.3151,7.7838,74.19,109.26,1166.78,4.235,19.885,8.8284,8.6475,14.7825,1.3552,198.94,0.9123,27.84,33.39,4125149.366
